player,comp,round,date,venue,opp,pos,min,type,assisted,time_class,assist,solo,year,month,day,dayofweek,dayofyear,weekofyear,quarter,goal
ronaldo,Copa del Rey,last 16,2010-12-22,H,Levante,,73,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2010,12,22,3,356,51,4,1
ronaldo,LaLiga,17,2011-01-03,A,Getafe  ,LW,11,Penalty,,first_half,0,solo,2011,1,3,1,3,1,1,1
ronaldo,LaLiga,17,2011-01-03,A,Getafe  ,,57,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2011,1,3,1,3,1,1,1
ronaldo,LaLiga,18,2011-01-09,H,Villarreal  ,LW,10,Right-footed shot,Mesut Özil,first_half,Mesut Özil,assisted,2011,1,9,7,9,1,1,1
ronaldo,LaLiga,18,2011-01-09,H,Villarreal  ,,45,Header,Xabi Alonso,first_half,Xabi Alonso,assisted,2011,1,9,7,9,1,1,1
ronaldo,LaLiga,18,2011-01-09,H,Villarreal  ,,79,Left-footed shot,Kaká,secound_half,Kaká,assisted,2011,1,9,7,9,1,1,1
ronaldo,Copa del Rey,Quarter-Finals,2011-01-13,H,Atlético Madrid,LW,60,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2011,1,13,4,13,2,1,1
ronaldo,Copa del Rey,Quarter-Finals,2011-01-20,A,Atlético Madrid,CF,22,Right-footed shot,Sergio Ramos,first_half,Sergio Ramos,assisted,2011,1,20,4,20,3,1,1
ronaldo,LaLiga,22,2011-02-06,H,Real Sociedad  ,LW,20,Left-footed shot,Kaká,first_half,Kaká,assisted,2011,2,6,7,37,5,1,1
ronaldo,LaLiga,22,2011-02-06,H,Real Sociedad  ,,42,Header,Mesut Özil,first_half,Mesut Özil,assisted,2011,2,6,7,37,5,1,1
ronaldo,LaLiga,26,2011-03-03,H,Málaga CF  ,LW,50,Left-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2011,3,3,4,62,9,1,1
ronaldo,LaLiga,26,2011-03-03,H,Málaga CF  ,,67,Penalty,,secound_half,0,solo,2011,3,3,4,62,9,1,1
ronaldo,LaLiga,26,2011-03-03,H,Málaga CF  ,,76,Right-footed shot,Sergio Canales,secound_half,Sergio Canales,assisted,2011,3,3,4,62,9,1,1
ronaldo,Champions League,Quarter-Finals,2011-04-05,H,Spurs,LW,87,Right-footed shot,Kaká,secound_half,Kaká,assisted,2011,4,5,2,95,14,2,1
ronaldo,LaLiga,31,2011-04-09,A,Athletic  ,,70,Right-footed shot,Esteban Granero,secound_half,Esteban Granero,assisted,2011,4,9,6,99,14,2,1
ronaldo,Champions League,Quarter-Finals,2011-04-13,A,Spurs,RW,50,Right-footed shot,Sami Khedira,secound_half,Sami Khedira,assisted,2011,4,13,3,103,15,2,1
ronaldo,LaLiga,32,2011-04-16,H,FC Barcelona  ,LW,82,Penalty,,secound_half,0,solo,2011,4,16,6,106,15,2,1
ronaldo,Copa del Rey,Final,2011-04-20,A,FC Barcelona,CF,103,Header,Ángel Di María,extra_time,Ángel Di María,assisted,2011,4,20,3,110,16,2,1
ronaldo,LaLiga,35,2011-05-07,A,Sevilla FC  ,LW,30,Right-footed shot,Pepe,first_half,Pepe,assisted,2011,5,7,6,127,18,2,1
ronaldo,LaLiga,35,2011-05-07,A,Sevilla FC  ,,64,Right-footed shot,,secound_half,0,solo,2011,5,7,6,127,18,2,1
ronaldo,LaLiga,35,2011-05-07,A,Sevilla FC  ,,70,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2011,5,7,6,127,18,2,1
ronaldo,LaLiga,35,2011-05-07,A,Sevilla FC  ,,76,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2011,5,7,6,127,18,2,1
ronaldo,LaLiga,36,2011-05-10,H,Getafe  ,LW,23,Header,Mesut Özil,first_half,Mesut Özil,assisted,2011,5,10,2,130,19,2,1
ronaldo,LaLiga,36,2011-05-10,H,Getafe  ,,57,Left-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2011,5,10,2,130,19,2,1
ronaldo,LaLiga,36,2011-05-10,H,Getafe  ,,901,Penalty,,extra_time,0,solo,2011,5,10,2,130,19,2,1
ronaldo,LaLiga,37,2011-05-15,A,Villarreal  ,CF,22,Direct free kick,,first_half,0,solo,2011,5,15,7,135,19,2,1
ronaldo,LaLiga,37,2011-05-15,A,Villarreal  ,,90,Direct free kick,,secound_half,0,solo,2011,5,15,7,135,19,2,1
ronaldo,LaLiga,38,2011-05-21,H,UD Almería  ,LW,4,Right-footed shot,Sergio Ramos,first_half,Sergio Ramos,assisted,2011,5,21,6,141,20,2,1
ronaldo,LaLiga,38,2011-05-21,H,UD Almería  ,,76,Right-footed shot,Sergio Ramos,secound_half,Sergio Ramos,assisted,2011,5,21,6,141,20,2,1
ronaldo,Supercopa,final,2011-08-17,A,FC Barcelona,LW,20,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2011,8,17,3,229,33,3,1
ronaldo,LaLiga,2,2011-08-28,A,Real Zaragoza  ,LW,23,Left-footed shot,Mesut Özil,first_half,Mesut Özil,assisted,2011,8,28,7,240,34,3,1
ronaldo,LaLiga,2,2011-08-28,A,Real Zaragoza  ,,70,Right-footed shot,Ángel Di María,secound_half,Ángel Di María,assisted,2011,8,28,7,240,34,3,1
ronaldo,LaLiga,2,2011-08-28,A,Real Zaragoza  ,,86,Right-footed shot,Kaká,secound_half,Kaká,assisted,2011,8,28,7,240,34,3,1
ronaldo,LaLiga,3,2011-09-10,H,Getafe  ,LW,59,Penalty,,secound_half,0,solo,2011,9,10,6,253,36,3,1
ronaldo,LaLiga,6,2011-09-24,H,Rayo Vallecano  ,LW,39,Left-footed shot,Kaká,first_half,Kaká,assisted,2011,9,24,6,267,38,3,1
ronaldo,LaLiga,6,2011-09-24,H,Rayo Vallecano  ,,51,Penalty,,secound_half,0,solo,2011,9,24,6,267,38,3,1
ronaldo,LaLiga,6,2011-09-24,H,Rayo Vallecano  ,,84,Penalty,,secound_half,0,solo,2011,9,24,6,267,38,3,1
ronaldo,Champions League,Group Stage,2011-09-27,H,Ajax,LW,25,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2011,9,27,2,270,39,3,1
ronaldo,LaLiga,9,2011-10-22,A,Málaga CF  ,LW,24,Left-footed shot,Ángel Di María,first_half,Ángel Di María,assisted,2011,10,22,6,295,42,4,1
ronaldo,LaLiga,9,2011-10-22,A,Málaga CF  ,,28,Right-footed shot,Xabi Alonso,first_half,Xabi Alonso,assisted,2011,10,22,6,295,42,4,1
ronaldo,LaLiga,9,2011-10-22,A,Málaga CF  ,,38,Right-footed shot,Sergio Ramos,first_half,Sergio Ramos,assisted,2011,10,22,6,295,42,4,1
ronaldo,Champions League,Group Stage,2011-11-02,A,Olympique Lyon,LW,25,Direct free kick,,first_half,0,solo,2011,11,2,3,306,44,4,1
ronaldo,Champions League,Group Stage,2011-11-02,A,Olympique Lyon,,69,Penalty,,secound_half,0,solo,2011,11,2,3,306,44,4,1
ronaldo,LaLiga,12,2011-11-06,H,CA Osasuna  ,LW,23,Header,Ángel Di María,first_half,Ángel Di María,assisted,2011,11,6,7,310,44,4,1
ronaldo,LaLiga,12,2011-11-06,H,CA Osasuna  ,,55,Penalty,,secound_half,0,solo,2011,11,6,7,310,44,4,1
ronaldo,LaLiga,12,2011-11-06,H,CA Osasuna  ,,58,Header,Álvaro Arbeloa,secound_half,Álvaro Arbeloa,assisted,2011,11,6,7,310,44,4,1
ronaldo,LaLiga,13,2011-11-19,A,Valencia  ,LW,79,Right-footed shot,Pepe,secound_half,Pepe,assisted,2011,11,19,6,323,46,4,1
ronaldo,LaLiga,14,2011-11-26,H,Atlético Madrid  ,LW,24,Penalty,,first_half,0,solo,2011,11,26,6,330,47,4,1
ronaldo,LaLiga,14,2011-11-26,H,Atlético Madrid  ,,82,Penalty,,secound_half,0,solo,2011,11,26,6,330,47,4,1
ronaldo,LaLiga,15,2011-12-03,A,Sporting Gijón  ,LW,65,Right-footed shot,Ángel Di María,secound_half,Ángel Di María,assisted,2011,12,3,6,337,48,4,1
ronaldo,Copa del Rey,4th round,2011-12-13,A,Ponferradina,LW,74,Left-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2011,12,13,2,347,50,4,1
ronaldo,LaLiga,17,2011-12-17,A,Sevilla FC  ,LW,10,Right-footed shot,Ángel Di María,first_half,Ángel Di María,assisted,2011,12,17,6,351,50,4,1
ronaldo,LaLiga,17,2011-12-17,A,Sevilla FC  ,,41,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2011,12,17,6,351,50,4,1
ronaldo,LaLiga,17,2011-12-17,A,Sevilla FC  ,,86,Penalty,,secound_half,0,solo,2011,12,17,6,351,50,4,1
ronaldo,LaLiga,18,2012-01-07,H,Granada CF  ,LW,89,Right-footed shot,,secound_half,0,solo,2012,1,7,6,7,1,1,1
ronaldo,Copa del Rey,Quarter-Finals,2012-01-18,H,FC Barcelona,LW,11,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2012,1,18,3,18,3,1,1
ronaldo,LaLiga,1,2012-01-22,H,Athletic  ,LW,46,Penalty,,secound_half,0,solo,2012,1,22,7,22,3,1,1
ronaldo,LaLiga,1,2012-01-22,H,Athletic  ,,67,Penalty,,secound_half,0,solo,2012,1,22,7,22,3,1,1
ronaldo,Copa del Rey,Quarter-Finals,2012-01-25,A,FC Barcelona,LW,68,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2012,1,25,3,25,4,1,1
ronaldo,LaLiga,21,2012-01-28,H,Real Zaragoza  ,LW,48,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2012,1,28,6,28,4,1,1
ronaldo,LaLiga,23,2012-02-12,H,Levante  ,LW,45,Penalty,,first_half,0,solo,2012,2,12,7,43,6,1,1
ronaldo,LaLiga,23,2012-02-12,H,Levante  ,,50,Header,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2012,2,12,7,43,6,1,1
ronaldo,LaLiga,23,2012-02-12,H,Levante  ,,57,Right-footed shot,Fábio Coentrão,secound_half,Fábio Coentrão,assisted,2012,2,12,7,43,6,1,1
ronaldo,LaLiga,24,2012-02-18,H,Racing  ,LW,6,Header,Kaká,first_half,Kaká,assisted,2012,2,18,6,49,7,1,1
ronaldo,Champions League,last 16,2012-02-21,A,CSKA Moscow,LW,28,Left-footed shot,Fábio Coentrão,first_half,Fábio Coentrão,assisted,2012,2,21,2,52,8,1,1
ronaldo,LaLiga,25,2012-02-26,A,Rayo Vallecano  ,LW,53,Right-footed shot,,secound_half,0,solo,2012,2,26,7,57,8,1,1
ronaldo,LaLiga,26,2012-03-04,H,Espanyol  ,LW,23,Left-footed shot,Gonzalo Higuaín,first_half,Gonzalo Higuaín,assisted,2012,3,4,7,64,9,1,1
ronaldo,LaLiga,27,2012-03-10,A,Real Betis  ,LW,52,Left-footed shot,Marcelo,secound_half,Marcelo,assisted,2012,3,10,6,70,10,1,1
ronaldo,LaLiga,27,2012-03-10,A,Real Betis  ,,73,Left-footed shot,,secound_half,0,solo,2012,3,10,6,70,10,1,1
ronaldo,Champions League,last 16,2012-03-14,H,CSKA Moscow,LW,55,Right-footed shot,Sergio Ramos,secound_half,Sergio Ramos,assisted,2012,3,14,3,74,11,1,1
ronaldo,Champions League,last 16,2012-03-14,H,CSKA Moscow,,904,Right-footed shot,Karim Benzema,extra_time,Karim Benzema,assisted,2012,3,14,3,74,11,1,1
ronaldo,LaLiga,29,2012-03-21,A,Villarreal  ,LW,61,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2012,3,21,3,81,12,1,1
ronaldo,LaLiga,30,2012-03-24,H,Real Sociedad  ,LW,32,Right-footed shot,Kaká,first_half,Kaká,assisted,2012,3,24,6,84,12,1,1
ronaldo,LaLiga,30,2012-03-24,H,Real Sociedad  ,,55,Right-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2012,3,24,6,84,12,1,1
ronaldo,LaLiga,31,2012-03-31,A,CA Osasuna  ,LW,37,Long distance kick,Xabi Alonso,first_half,Xabi Alonso,assisted,2012,3,31,6,91,13,1,1
ronaldo,LaLiga,31,2012-03-31,A,CA Osasuna  ,,70,Direct free kick,,secound_half,0,solo,2012,3,31,6,91,13,1,1
ronaldo,Champions League,Quarter-Finals,2012-04-04,H,APOEL Nicosia,LW,26,Right-footed shot,Marcelo,first_half,Marcelo,assisted,2012,4,4,3,95,14,2,1
ronaldo,Champions League,Quarter-Finals,2012-04-04,H,APOEL Nicosia,,75,Direct free kick,,secound_half,0,solo,2012,4,4,3,95,14,2,1
ronaldo,LaLiga,33,2012-04-11,A,Atlético Madrid  ,LW,24,Direct free kick,,first_half,0,solo,2012,4,11,3,102,15,2,1
ronaldo,LaLiga,33,2012-04-11,A,Atlético Madrid  ,,67,Long distance kick,,secound_half,0,solo,2012,4,11,3,102,15,2,1
ronaldo,LaLiga,33,2012-04-11,A,Atlético Madrid  ,,82,Penalty,,secound_half,0,solo,2012,4,11,3,102,15,2,1
ronaldo,LaLiga,34,2012-04-14,H,Sporting Gijón  ,LW,74,Header,Ángel Di María,secound_half,Ángel Di María,assisted,2012,4,14,6,105,15,2,1
ronaldo,LaLiga,35,2012-04-21,A,FC Barcelona  ,LW,73,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2012,4,21,6,112,16,2,1
ronaldo,Champions League,Semi-Finals,2012-04-25,H,Bayern Munich ,LW,6,Penalty,,first_half,0,solo,2012,4,25,3,116,17,2,1
ronaldo,Champions League,Semi-Finals,2012-04-25,H,Bayern Munich ,,14,Right-footed shot,Mesut Özil,first_half,Mesut Özil,assisted,2012,4,25,3,116,17,2,1
ronaldo,LaLiga,36,2012-04-29,H,Sevilla FC  ,LW,19,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2012,4,29,7,120,17,2,1
ronaldo,LaLiga,20,2012-05-02,A,Athletic  ,LW,49,Header,Xabi Alonso,secound_half,Xabi Alonso,assisted,2012,5,2,3,123,18,2,1
ronaldo,LaLiga,37,2012-05-05,A,Granada CF  ,LW,81,Penalty,,secound_half,0,solo,2012,5,5,6,126,18,2,1
ronaldo,LaLiga,38,2012-05-13,H,RCD Mallorca  ,LW,18,Header,Marcelo,first_half,Marcelo,assisted,2012,5,13,7,134,19,2,1
ronaldo,Supercopa,final,2012-08-23,A,FC Barcelona,LW,55,Header,Mesut Özil,secound_half,Mesut Özil,assisted,2012,8,23,4,236,34,3,1
ronaldo,Supercopa,final,2012-08-29,H,FC Barcelona,LW,19,Right-footed shot,Sami Khedira,first_half,Sami Khedira,assisted,2012,8,29,3,242,35,3,1
ronaldo,LaLiga,3,2012-09-02,H,Granada CF  ,LW,25,Right-footed shot,José Callejón,first_half,José Callejón,assisted,2012,9,2,7,246,35,3,1
ronaldo,LaLiga,3,2012-09-02,H,Granada CF  ,,53,Left-footed shot,,secound_half,0,solo,2012,9,2,7,246,35,3,1
ronaldo,Champions League,Group Stage,2012-09-18,H,Man City,LW,90,Right-footed shot,Marcelo,secound_half,Marcelo,assisted,2012,9,18,2,262,38,3,1
ronaldo,LaLiga,5,2012-09-24,A,Rayo Vallecano  ,LW,69,Penalty,,secound_half,0,solo,2012,9,24,1,268,39,3,1
ronaldo,LaLiga,6,2012-09-30,H,Dep. La Coruña  ,LW,23,Penalty,,first_half,0,solo,2012,9,30,7,274,39,3,1
ronaldo,LaLiga,6,2012-09-30,H,Dep. La Coruña  ,,44,Header,Sergio Ramos,first_half,Sergio Ramos,assisted,2012,9,30,7,274,39,3,1
ronaldo,LaLiga,6,2012-09-30,H,Dep. La Coruña  ,,84,Penalty,,secound_half,0,solo,2012,9,30,7,274,39,3,1
ronaldo,Champions League,Group Stage,2012-10-03,A,Ajax,LW,42,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2012,10,3,3,277,40,4,1
ronaldo,Champions League,Group Stage,2012-10-03,A,Ajax,,79,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2012,10,3,3,277,40,4,1
ronaldo,Champions League,Group Stage,2012-10-03,A,Ajax,,81,Left-footed shot,Sami Khedira,secound_half,Sami Khedira,assisted,2012,10,3,3,277,40,4,1
ronaldo,LaLiga,7,2012-10-07,A,FC Barcelona  ,LW,22,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2012,10,7,7,281,40,4,1
ronaldo,LaLiga,7,2012-10-07,A,FC Barcelona  ,,66,Right-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2012,10,7,7,281,40,4,1
ronaldo,LaLiga,8,2012-10-20,H,Celta de Vigo  ,LW,67,Penalty,,secound_half,0,solo,2012,10,20,6,294,42,4,1
ronaldo,Champions League,Group Stage,2012-10-24,A,Bor. Dortmund,LW,38,Right-footed shot,Mesut Özil,first_half,Mesut Özil,assisted,2012,10,24,3,298,43,4,1
ronaldo,LaLiga,9,2012-10-28,A,RCD Mallorca  ,LW,22,Right-footed shot,Gonzalo Higuaín,first_half,Gonzalo Higuaín,assisted,2012,10,28,7,302,43,4,1
ronaldo,LaLiga,9,2012-10-28,A,RCD Mallorca  ,,73,Right-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2012,10,28,7,302,43,4,1
ronaldo,LaLiga,11,2012-11-11,A,Levante  ,CF,20,Right-footed shot,,first_half,0,solo,2012,11,11,7,316,45,4,1
ronaldo,LaLiga,14,2012-12-01,H,Atlético Madrid  ,LW,16,Direct free kick,,first_half,0,solo,2012,12,1,6,336,48,4,1
ronaldo,Champions League,Group Stage,2012-12-04,H,Ajax,LW,13,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2012,12,4,2,339,49,4,1
ronaldo,Copa del Rey,last 16,2012-12-12,A,Celta de Vigo,LW,87,Left-footed shot,Xabi Alonso,secound_half,Xabi Alonso,assisted,2012,12,12,3,347,50,4,1
ronaldo,LaLiga,16,2012-12-16,H,Espanyol  ,CF,45,Right-footed shot,Sami Khedira,first_half,Sami Khedira,assisted,2012,12,16,7,351,50,4,1
ronaldo,LaLiga,18,2013-01-06,H,Real Sociedad  ,LW ,67,Left-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2013,1,6,7,6,1,1,1
ronaldo,LaLiga,18,2013-01-06,H,Real Sociedad  ,,70,Direct free kick,,secound_half,0,solo,2013,1,6,7,6,1,1,1
ronaldo,Copa del Rey,last 16,2013-01-09,H,Celta de Vigo,LW,2,Right-footed shot,Álvaro Arbeloa,first_half,Álvaro Arbeloa,assisted,2013,1,9,3,9,2,1,1
ronaldo,Copa del Rey,last 16,2013-01-09,H,Celta de Vigo,,24,Left-footed shot,Luka Modric,first_half,Luka Modric,assisted,2013,1,9,3,9,2,1,1
ronaldo,Copa del Rey,last 16,2013-01-09,H,Celta de Vigo,,87,Left-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2013,1,9,3,9,2,1,1
ronaldo,LaLiga,20,2013-01-20,A,Valencia  ,LW,35,Left-footed shot,Fábio Coentrão,first_half,Fábio Coentrão,assisted,2013,1,20,7,20,3,1,1
ronaldo,LaLiga,20,2013-01-20,A,Valencia  ,,41,Right-footed shot,Mesut Özil,first_half,Mesut Özil,assisted,2013,1,20,7,20,3,1,1
ronaldo,LaLiga,21,2013-01-27,H,Getafe  ,LW,62,Left-footed shot,Mesut Özil,secound_half,Mesut Özil,assisted,2013,1,27,7,27,4,1,1
ronaldo,LaLiga,21,2013-01-27,H,Getafe  ,,65,Header,Ángel Di María,secound_half,Ángel Di María,assisted,2013,1,27,7,27,4,1,1
ronaldo,LaLiga,21,2013-01-27,H,Getafe  ,,72,Penalty,,secound_half,0,solo,2013,1,27,7,27,4,1,1
ronaldo,LaLiga,23,2013-02-09,H,Sevilla FC  ,LW,26,Left-footed shot,Kaká,first_half,Kaká,assisted,2013,2,9,6,40,6,1,1
ronaldo,LaLiga,23,2013-02-09,H,Sevilla FC  ,,46,Left-footed shot,Álvaro Arbeloa,secound_half,Álvaro Arbeloa,assisted,2013,2,9,6,40,6,1,1
ronaldo,LaLiga,23,2013-02-09,H,Sevilla FC  ,,59,Right-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2013,2,9,6,40,6,1,1
ronaldo,Champions League,last 16,2013-02-13,H,Man Utd,LW,30,Header,Ángel Di María,first_half,Ángel Di María,assisted,2013,2,13,3,44,7,1,1
ronaldo,Copa del Rey,Semi-Finals,2013-02-26,A,FC Barcelona,LW,12,Penalty,,first_half,0,solo,2013,2,26,2,57,9,1,1
ronaldo,Copa del Rey,Semi-Finals,2013-02-26,A,FC Barcelona,,57,Left-footed shot,,secound_half,0,solo,2013,2,26,2,57,9,1,1
ronaldo,Champions League,last 16,2013-03-05,A,Man Utd,LW,69,Right-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2013,3,5,2,64,10,1,1
ronaldo,LaLiga,27,2013-03-10,A,Celta de Vigo  ,LW,61,Left-footed shot,José Callejón,secound_half,José Callejón,assisted,2013,3,10,7,69,10,1,1
ronaldo,LaLiga,27,2013-03-10,A,Celta de Vigo  ,,71,Penalty,,secound_half,0,solo,2013,3,10,7,69,10,1,1
ronaldo,LaLiga,28,2013-03-16,H,RCD Mallorca  ,LW,52,Header,Mesut Özil,secound_half,Mesut Özil,assisted,2013,3,16,6,75,11,1,1
ronaldo,LaLiga,29,2013-03-30,A,Real Zaragoza  ,LW,38,Long distance kick,,first_half,0,solo,2013,3,30,6,89,13,1,1
ronaldo,Champions League,Quarter-Finals,2013-04-03,H,Galatasaray,LW,9,Left-footed shot,Mesut Özil,first_half,Mesut Özil,assisted,2013,4,3,3,93,14,2,1
ronaldo,LaLiga,30,2013-04-06,H,Levante  ,CF,84,Right-footed shot,Gonzalo Higuaín,secound_half,Gonzalo Higuaín,assisted,2013,4,6,6,96,14,2,1
ronaldo,Champions League,Quarter-Finals,2013-04-09,A,Galatasaray,LW,8,Right-footed shot,Sami Khedira,first_half,Sami Khedira,assisted,2013,4,9,2,99,15,2,1
ronaldo,Champions League,Quarter-Finals,2013-04-09,A,Galatasaray,,902,Right-footed shot,Karim Benzema,extra_time,Karim Benzema,assisted,2013,4,9,2,99,15,2,1
ronaldo,LaLiga,31,2013-04-14,A,Athletic  ,LW,2,Direct free kick,,first_half,0,solo,2013,4,14,7,104,15,2,1
ronaldo,LaLiga,31,2013-04-14,A,Athletic  ,,68,Header,Xabi Alonso,secound_half,Xabi Alonso,assisted,2013,4,14,7,104,15,2,1
ronaldo,Champions League,Semi-Finals,2013-04-24,A,Bor. Dortmund,LW,43,Right-footed shot,Gonzalo Higuaín,first_half,Gonzalo Higuaín,assisted,2013,4,24,3,114,17,2,1
ronaldo,LaLiga,34,2013-05-04,H,Real Valladolid  ,LW,32,Header,Ángel Di María,first_half,Ángel Di María,assisted,2013,5,4,6,124,18,2,1
ronaldo,LaLiga,34,2013-05-04,H,Real Valladolid  ,,70,Header,Mesut Özil,secound_half,Mesut Özil,assisted,2013,5,4,6,124,18,2,1
ronaldo,LaLiga,36,2013-05-08,H,Málaga CF  ,LW ,26,Right-footed shot,Xabi Alonso,first_half,Xabi Alonso,assisted,2013,5,8,3,128,19,2,1
ronaldo,Copa del Rey,Final,2013-05-17,A,Atlético Madrid,LW,14,Header,Luka Modric,first_half,Luka Modric,assisted,2013,5,17,5,137,20,2,1
ronaldo,LaLiga,3,2013-09-01,H,Athletic  ,LW,45,Header,Ángel Di María,first_half,Ángel Di María,assisted,2013,9,1,7,244,35,3,1
ronaldo,LaLiga,4,2013-09-14,A,Villarreal  ,LW,64,Right-footed shot,,secound_half,0,solo,2013,9,14,6,257,37,3,1
ronaldo,Champions League,Group Stage,2013-09-17,A,Galatasaray,LW,63,Left-footed shot,Isco,secound_half,Isco,assisted,2013,9,17,2,260,38,3,1
ronaldo,Champions League,Group Stage,2013-09-17,A,Galatasaray,,66,Tap-in,Sergio Ramos,secound_half,Sergio Ramos,assisted,2013,9,17,2,260,38,3,1
ronaldo,Champions League,Group Stage,2013-09-17,A,Galatasaray,,90,Left-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2013,9,17,2,260,38,3,1
ronaldo,LaLiga,5,2013-09-22,H,Getafe  ,LW,34,Penalty,,first_half,0,solo,2013,9,22,7,265,38,3,1
ronaldo,LaLiga,5,2013-09-22,H,Getafe  ,,90,Right-footed shot,Sami Khedira,secound_half,Sami Khedira,assisted,2013,9,22,7,265,38,3,1
ronaldo,LaLiga,6,2013-09-25,A,Elche CF  ,LW,51,Direct free kick,,secound_half,0,solo,2013,9,25,3,268,39,3,1
ronaldo,LaLiga,6,2013-09-25,A,Elche CF  ,,906,Penalty,,extra_time,0,solo,2013,9,25,3,268,39,3,1
ronaldo,Champions League,Group Stage,2013-10-02,H,FC Copenhagen,LW,21,Header,Marcelo,first_half,Marcelo,assisted,2013,10,2,3,275,40,4,1
ronaldo,Champions League,Group Stage,2013-10-02,H,FC Copenhagen,,65,Header,Ángel Di María,secound_half,Ángel Di María,assisted,2013,10,2,3,275,40,4,1
ronaldo,LaLiga,8,2013-10-05,A,Levante  ,LW,904,Right-footed shot,Luka Modric,extra_time,Luka Modric,assisted,2013,10,5,6,278,40,4,1
ronaldo,LaLiga,9,2013-10-19,H,Málaga CF  ,LW,901,Penalty,,extra_time,0,solo,2013,10,19,6,292,42,4,1
ronaldo,Champions League,Group Stage,2013-10-23,H,Juventus,LW,4,Right-footed shot,Ángel Di María,first_half,Ángel Di María,assisted,2013,10,23,3,296,43,4,1
ronaldo,Champions League,Group Stage,2013-10-23,H,Juventus,,29,Penalty,,first_half,0,solo,2013,10,23,3,296,43,4,1
ronaldo,LaLiga,11,2013-10-30,H,Sevilla FC  ,LW,31,Penalty,,first_half,0,solo,2013,10,30,3,303,44,4,1
ronaldo,LaLiga,11,2013-10-30,H,Sevilla FC  ,,60,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2013,10,30,3,303,44,4,1
ronaldo,LaLiga,11,2013-10-30,H,Sevilla FC  ,,71,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2013,10,30,3,303,44,4,1
ronaldo,LaLiga,12,2013-11-02,A,Rayo Vallecano  ,LW,3,Right-footed shot,Luka Modric,first_half,Luka Modric,assisted,2013,11,2,6,306,44,4,1
ronaldo,LaLiga,12,2013-11-02,A,Rayo Vallecano  ,,48,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2013,11,2,6,306,44,4,1
ronaldo,Champions League,Group Stage,2013-11-05,A,Juventus,LW,52,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2013,11,5,2,309,45,4,1
ronaldo,LaLiga,13,2013-11-09,H,Real Sociedad  ,LW,12,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2013,11,9,6,313,45,4,1
ronaldo,LaLiga,13,2013-11-09,H,Real Sociedad  ,,27,Penalty,,first_half,0,solo,2013,11,9,6,313,45,4,1
ronaldo,LaLiga,13,2013-11-09,H,Real Sociedad  ,,76,Direct free kick,,secound_half,0,solo,2013,11,9,6,313,45,4,1
ronaldo,LaLiga,14,2013-11-23,A,UD Almería  ,LW,3,Left-footed shot,Isco,first_half,Isco,assisted,2013,11,23,6,327,47,4,1
ronaldo,Champions League,Group Stage,2013-12-10,A,FC Copenhagen,LW,48,Right-footed shot,Pepe,secound_half,Pepe,assisted,2013,12,10,2,344,50,4,1
ronaldo,LaLiga,17,2013-12-22,A,Valencia  ,LW,40,Header,Ángel Di María,first_half,Ángel Di María,assisted,2013,12,22,7,356,51,4,1
